Date,btc_ret,qqq_ret,dxy_ret,vix_level,vix_delta,basis,basis_delta_30d,miner_basket_ret,hpc_vs_pure_ratio,miner_hpc_log_spread,ai_stock_basket_ret,btc_close,qqq_close
2022-03-28,0.0065464127633699815,0.015353925771682356,0.0028297016146185466,19.6299991607666,-1.1800003051757812,0.2704114765893984,0.27561463202129693,0.045821218988969466,0.5125092420287017,-0.6684365349054354,0.020852603980913518,47128.00390625,355.4255676269531
2022-03-29,0.00714059973919024,0.017063355169690545,-0.006987671548294082,18.899999618530277,-0.7299995422363246,0.117373825705009,0.1344938832034282,0.00802367193243816,0.5490852258867639,-0.5995016111114354,0.015206425389253434,47465.73046875,361.5423583984375
2022-03-30,-0.0085279952347302,-0.01110693234326432,-0.006218487878745843,19.32999992370605,0.43000030517577414,0.0452169738452107,0.04977960185690879,-0.03502805395152763,0.5709601659991864,-0.5604358335823868,-0.01960898136222611,47062.6640625,357.5489501953125
2022-03-31,-0.03291800954258311,-0.012472212198598745,0.005303394858718645,20.559999465942383,1.2299995422363317,0.0517338412806902,0.053538188435647595,-0.022497158399468874,0.5871686309426073,-0.5324432245280716,-0.016269420758153137,45538.67578125,353.1172180175781
2022-04-01,0.016183454010017757,-0.0019053751063326724,0.00324972057349313,19.6299991607666,-0.9300003051757812,0.0695797579713407,0.06907281929365018,0.0015386883613931867,0.5807934238088968,-0.5433601381787364,-0.008833432646009113,46281.64453125,352.4450378417969
2022-04-02,-0.008957035540670266,0.0,0.0,19.6299991607666,0.0,0.178173023672826,0.1682238191266838,0.0,0.5807934238088968,-0.5433601381787364,0.0,45868.94921875,352.4450378417969
2022-04-03,0.012664841243046981,0.0,0.0,19.6299991607666,0.0,0.0249109640986425,0.01829510850881815,0.0,0.5807934238088968,-0.5433601381787364,0.0,46453.56640625,352.4450378417969
2022-04-04,0.0036337857461326666,0.020379513430493247,0.003643366232877342,18.56999969482422,-1.0599994659423828,-0.1383899415227217,-0.13892668825085727,0.02139901233397239,0.5826702686538787,-0.5401338295536243,0.020873470373301332,46622.67578125,359.7013854980469
2022-04-05,-0.02314486060589607,-0.022454065581170548,0.0048372900849454935,21.030000686645508,2.460000991821289,0.1538347298233784,0.15988297586859768,-0.06390487522374176,0.607304340860118,-0.4987252283022131,-0.033356808195793314,45555.9921875,351.7146301269531
2022-04-06,-0.05294570510057487,-0.021950510844925768,0.0013060458340874033,22.100000381469727,1.0699996948242188,0.1578258599529424,0.15312705276711888,-0.059817285537520797,0.6277097001728856,-0.4656774802606336,-0.04893065041586467,43206.73828125,344.07843017578125
2022-04-07,0.0068529242315328075,0.0023747891186081897,0.0015049064994896637,21.549999237060547,-0.5500011444091797,-0.0341618490103021,-0.04012033680854902,-0.004797827897767567,0.6334798397936521,-0.45652710325746926,-0.0009813333765716428,43503.84765625,344.8965148925781
2022-04-08,-0.028353972258937266,-0.014077749098774454,0.0005011581261803926,21.15999984741211,-0.3899993896484375,0.121265417792312,0.11066521251708553,-0.03958087447421921,0.6494876429333021,-0.43157146855931827,-0.030367995055688143,42287.6640625,340.0751647949219
2022-04-09,0.011625235289932529,0.0,0.0,21.15999984741211,0.0,-0.0188312386147584,-0.026850881386977193,0.0,0.6494876429333021,-0.43157146855931827,0.0,42782.13671875,340.0751647949219
2022-04-10,-0.013518646577317169,0.0,0.0,21.15999984741211,0.0,0.1442376996776726,0.12656442679075763,0.0,0.6494876429333021,-0.43157146855931827,0.0,42207.671875,340.0751647949219
2022-04-11,-0.06574699455484899,-0.02394143541210706,0.0013017300314402068,24.3700008392334,3.210000991821289,0.1315010555361559,0.10349118007483146,-0.029147780131995583,0.6565635598014794,-0.4207357737771835,-0.046811117966877744,39521.90234375,332.02996826171875
2022-04-12,0.015198991801760951,-0.004233320796595742,0.0035960543013233825,24.26000022888184,-0.11000061035155895,-0.2503590390670913,-0.26500020338333274,-0.07512631632268245,0.5932112119130692,-0.5222047681669205,-0.0151525589079714,40127.18359375,330.6273498535156
2022-04-13,0.02557641749549052,0.020123376107564386,-0.00409656031616372,21.81999969482422,-2.4400005340576207,-0.0136218159327878,-0.03624675567726507,0.04292220574056189,0.5899050334100033,-0.527793715359903,0.025754548157303245,41166.73046875,337.3480834960937
2022-04-14,-0.030364373354540806,-0.02313270012108093,0.004395635929834156,22.700000762939453,0.8800010681152344,-0.0332082227872824,-0.05044327462903239,-0.05604246044345901,0.590045847773592,-0.5275550370106552,-0.035475979420185086,39935.515625,329.6338806152344
2022-04-15,0.015355179227128868,0.0,0.0,22.700000762939453,0.0,-0.2155568743307325,-0.2277837344594135,0.0,0.590045847773592,-0.5275550370106552,0.0,40553.46484375,329.6338806152344
2022-04-16,-0.0031855728397045674,0.0,0.0,22.700000762939453,0.0,-0.1779568153118836,-0.18490014956902928,0.0,0.590045847773592,-0.5275550370106552,0.0,40424.484375,329.6338806152344
2022-04-17,-0.017657522881942136,0.0,0.0,22.700000762939453,0.0,0.0326450645878944,0.027425385645801617,0.0,0.590045847773592,-0.5275550370106552,0.0,39716.953125,329.6338806152344
2022-04-18,0.027546268364385663,0.0007679357510255479,0.004574837297311401,22.170000076293945,-0.5300006866455078,-0.0370981765220359,-0.041988107743529526,-0.02259953553273379,0.5718729371442592,-0.5588384501382946,0.013429488937758938,40826.21484375,329.8871154785156
2022-04-19,0.016435294339235306,0.022104648919852993,0.0017844785847858184,21.3700008392334,-0.7999992370605469,0.0049876213022028,0.008146907251077605,0.012101378644748036,0.5566572109031096,-0.585805648785316,0.017884303651818045,41502.75,337.2603454589844
2022-04-20,-0.003097867846210707,-0.014691865337931008,-0.005661795101053662,20.31999969482422,-1.0500011444091797,-0.0404247004840801,-0.034535151066090605,-0.04589103085528701,0.5659340586163438,-0.5692777117775035,-0.014539099143901533,41374.37890625,332.3415832519531
2022-04-21,-0.020684439708319406,-0.020908106182401822,0.001890854325145617,22.68000030517578,2.3600006103515625,0.2124895361496211,0.21159064572764671,-0.0641127826116573,0.5731707203894582,-0.5565716653002465,-0.0409730233661115,40527.36328125,325.465087890625
2022-04-22,-0.019611085251918917,-0.026534910501331402,0.006342928897055712,28.209999084472656,5.529998779296875,-0.0861554140247595,-0.0901783790279428,-0.04806312019084571,0.6004746944079926,-0.5100347792193382,-0.029048973045206865,39740.3203125,316.9424743652344
2022-04-23,-0.006401619327578674,0.0,0.0,28.209999084472656,0.0,-0.0096428754794307,-0.013307411118963997,0.0,0.6004746944079926,-0.5100347792193382,0.0,39486.73046875,316.9424743652344
2022-04-24,-0.00044170158334548267,0.0,0.0,28.209999084472656,0.0,-0.0043455459193504,-0.006464788305475869,0.0,0.6004746944079926,-0.5100347792193382,0.0,39469.29296875,316.9424743652344
2022-04-25,0.024749050076096804,0.012763995601066395,0.005222446476871968,27.020000457763672,-1.1899986267089844,-0.0736487319556484,-0.07328450590453528,0.0015434599146151723,0.5912267181538918,-0.5255557172808716,0.021878426988272325,40458.30859375,321.01385498046875
2022-04-26,-0.05959955698854747,-0.03847579308852843,0.005390878466330474,33.52000045776367,6.5,0.0322809735941636,0.011778754240277075,-0.10974261296347855,0.57666099223232,-0.5505007202663964,-0.047861435926471935,38117.4609375,308.8971862792969
2022-04-27,0.029052734994520196,-0.0011988084132824304,0.00633370104165687,31.600000381469727,-1.9200000762939453,-0.1043153969842103,-0.11232672055230987,-0.018676358057772038,0.5797332725754198,-0.5451871560865159,0.01346739424522081,39241.12109375,308.527099609375
2022-04-28,0.013483906721524785,0.03489925858162529,0.006486984062242926,29.989999771118164,-1.6100006103515625,0.0441009222066174,0.038532028755130884,0.018202587747026464,0.577353627964315,-0.5493003267825639,0.046993370698757905,39773.828125,319.48455810546875
2022-04-29,-0.02970235366082905,-0.04604212309837366,-0.006389833497131607,33.400001525878906,3.410001754760742,0.1204405250242434,0.11236417986678914,-0.04905729727672231,0.5808252877852017,-0.5433052768442987,-0.05358792425998225,38609.82421875,305.1083068847656
2022-04-30,-0.023452178557919624,0.0,0.0,33.400001525878906,0.0,0.4080506199476997,0.38809704883467844,0.0,0.5808252877852017,-0.5433052768442987,0.0,37714.875,305.1083068847656
