Date,BTC-USD,BTC=F,CIFR,CLSK,CORZ,DX-Y.NYB,IREN,MARA,MSFT,NVDA,QQQ,RIOT,UUP,WULF,^VIX,DXY,CME_Annualized_Basis
2023-05-28,28085.646484375,26750.9296875,2.390000104904175,4.230000019073486,,104.20999908447266,3.4700000286102295,8.930000305175781,324.58441162109375,38.822811126708984,341.9519958496094,10.920000076293945,24.86440086364746,1.5,17.950000762939453,104.20999908447266,-0.5702771190049187
2023-05-29,27745.884765625,26750.9296875,2.390000104904175,4.230000019073486,,104.20999908447266,3.4700000286102295,8.930000305175781,324.58441162109375,38.822811126708984,341.9519958496094,10.920000076293945,24.86440086364746,1.5,17.950000762939453,104.20999908447266,-0.43031465885319564
2023-05-30,27702.349609375,28070.0,2.450000047683716,4.46999979019165,,104.16999816894531,3.690000057220459,9.420000076293945,322.94635009765625,39.984130859375,343.50274658203125,12.029999732971191,24.838308334350586,1.5700000524520874,17.459999084472656,104.16999816894531,0.15925741858398038
2023-05-31,27219.658203125,27075.0,2.5399999618530273,4.289999961853027,,104.31999969482422,3.569999933242798,9.789999961853027,320.1966552734375,37.714332580566406,341.54962158203125,12.0,24.881793975830078,1.5,17.940000534057617,104.31999969482422,-0.0637737044508776
2023-06-01,26819.97265625,26925.0,2.5199999809265137,4.320000171661377,,103.55999755859375,3.5799999237060547,9.989999771118164,324.2821044921875,39.64421081542969,345.49517822265625,12.40999984741211,24.586101531982422,1.5099999904632568,15.649999618530273,103.55999755859375,0.04699214802168335
2023-06-02,27249.58984375,27385.0,2.5799999237060547,4.150000095367432,,104.0199966430664,3.5,10.029999732971191,327.03179931640625,39.20261001586914,348.0863952636719,11.710000038146973,24.847007751464844,1.4900000095367432,14.600000381469727,104.0199966430664,0.05963105809362096
2023-06-03,27075.12890625,27385.0,2.5799999237060547,4.150000095367432,,104.0199966430664,3.5,10.029999732971191,327.03179931640625,39.20261001586914,348.0863952636719,11.710000038146973,24.847007751464844,1.4900000095367432,14.600000381469727,104.0199966430664,0.13733833504082174
2023-06-04,27119.06640625,27385.0,2.5799999237060547,4.150000095367432,,104.0199966430664,3.5,10.029999732971191,327.03179931640625,39.20261001586914,348.0863952636719,11.710000038146973,24.847007751464844,1.4900000095367432,14.600000381469727,104.0199966430664,0.11767378261460132
2023-06-05,25760.09765625,25640.0,2.3499999046325684,3.9200000762939453,,104.0,3.1600000858306885,9.1899995803833,327.5583190917969,39.047096252441406,348.3316955566406,10.680000305175781,24.803524017333984,1.4299999475479126,14.729999542236328,104.0,-0.055945901068831475
2023-06-06,27238.783203125,27265.0,2.380000114440918,4.099999904632568,,104.12999725341797,3.4200000762939453,10.079999923706055,325.3547058105469,38.531734466552734,348.2728271484375,10.899999618530273,24.881793975830078,1.4900000095367432,13.960000038146973,104.12999725341797,0.011549765646796844
2023-06-07,26345.998046875,26610.0,2.3299999237060547,3.9100000858306885,,104.0999984741211,3.4000000953674316,9.550000190734863,315.31170654296875,37.36033248901367,342.3642883300781,10.430000305175781,24.890491485595703,1.4299999475479126,13.9399995803833,104.0999984741211,0.12024685615870116
2023-06-08,26508.216796875,26650.0,2.2899999618530273,3.9000000953674316,,103.33999633789062,3.569999933242798,9.569999694824219,317.1448059082031,38.39216995239258,346.6141052246094,10.550000190734863,24.690462112426758,1.4299999475479126,13.649999618530273,103.33999633789062,0.0641838132884357
2023-06-09,26480.375,26475.0,2.299999952316284,3.799999952316284,,103.55999755859375,3.640000104904175,9.380000114440918,318.6365966796875,38.651371002197266,347.93914794921875,10.329999923706055,24.768735885620117,1.3300000429153442,13.829999923706055,103.55999755859375,-0.002435766109807735
2023-06-10,25851.240234375,26475.0,2.299999952316284,3.799999952316284,,103.55999755859375,3.640000104904175,9.380000114440918,318.6365966796875,38.651371002197266,347.93914794921875,10.329999923706055,24.768735885620117,1.3300000429153442,13.829999923706055,103.55999755859375,0.28954576722964587
2023-06-11,25940.16796875,26475.0,2.299999952316284,3.799999952316284,,103.55999755859375,3.640000104904175,9.380000114440918,318.6365966796875,38.651371002197266,347.93914794921875,10.329999923706055,24.768735885620117,1.3300000429153442,13.829999923706055,103.55999755859375,0.24741491199022753
2023-06-12,25902.5,25890.0,2.4200000762939453,3.759999990463257,,103.62999725341797,3.740000009536743,9.329999923706055,323.5703430175781,39.361183166503906,353.8182678222656,10.239999771118164,24.77743148803711,1.3200000524520874,15.010000228881836,103.62999725341797,-0.005790946819805038
2023-06-13,25918.728515625,25930.0,2.509999990463257,3.880000114440918,,103.33999633789062,3.5799999237060547,9.680000305175781,325.949462890625,40.89647674560547,356.5369567871094,10.260000228881836,24.69915771484375,1.4299999475479126,14.609999656677246,103.33999633789062,0.005218535794240847
2023-06-14,25124.67578125,25900.0,2.5999999046325684,3.880000114440918,,103.01000213623047,3.4800000190734863,9.6899995803833,328.9233703613281,42.86544418334961,359.1281433105469,10.149999618530273,24.577404022216797,1.3899999856948853,13.880000114440918,103.01000213623047,0.3703088830281858
2023-06-15,25576.39453125,25470.0,2.490000009536743,3.869999885559082,,102.12000274658203,3.299999952316284,9.359999656677246,339.41485595703125,42.52248764038086,363.407470703125,9.970000267028809,24.43825340270996,1.3200000524520874,14.5,102.12000274658203,-0.049918465772806564
2023-06-16,26327.462890625,26445.0,3.049999952316284,3.880000114440918,,102.30000305175781,3.4200000762939453,9.979999542236328,333.7888488769531,42.561370849609375,361.1205139160156,10.399999618530273,24.481735229492188,1.4600000381469727,13.539999961853027,102.30000305175781,0.053573157366494595
2023-06-17,26510.67578125,26445.0,3.049999952316284,3.880000114440918,,102.30000305175781,3.4200000762939453,9.979999542236328,333.7888488769531,42.561370849609375,361.1205139160156,10.399999618530273,24.481735229492188,1.4600000381469727,13.539999961853027,102.30000305175781,-0.02972800020274851
2023-06-18,26336.212890625,26445.0,3.049999952316284,3.880000114440918,,102.30000305175781,3.4200000762939453,9.979999542236328,333.7888488769531,42.561370849609375,361.1205139160156,10.399999618530273,24.481735229492188,1.4600000381469727,13.539999961853027,102.30000305175781,0.04956845230259754
2023-06-19,26851.029296875,26445.0,3.049999952316284,3.880000114440918,,102.30000305175781,3.4200000762939453,9.979999542236328,333.7888488769531,42.561370849609375,361.1205139160156,10.399999618530273,24.481735229492188,1.4600000381469727,13.539999961853027,102.30000305175781,-0.18145865131014022
2023-06-20,28327.48828125,28180.0,2.9700000286102295,4.409999847412109,,102.54000091552734,4.139999866485596,11.720000267028809,329.61566162109375,43.673954010009766,360.60357666015625,11.25,24.551313400268555,1.649999976158142,13.880000114440918,102.54000091552734,-0.062478514064781096
2023-06-21,30027.296875,30260.0,2.9600000381469727,4.78000020980835,,102.06999969482422,4.079999923706055,12.210000038146973,325.2376708984375,42.913291931152344,355.68939208984375,11.680000305175781,24.43825340270996,1.7000000476837158,13.199999809265137,102.06999969482422,0.09299663275134552
